ID,CIUDAD,DEPARTAMENTO,PAIS,FECHA_PRIMER_CONTACTO,DISTRITO,ETAPA_BEBE,HIJOS
5571262,FACATATIVA,CUNDINAMARCA,COLOMBIA,2018-06-20,CUNDI-BOY,explorador,1
5631023,LA TEBAIDA,QUINDIO,COLOMBIA,2017-06-01,EJE CAFETERO,N/A,0
5492477,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-15,ANTIOQUIA,aventurero,1
5622144,IBAGUE,TOLIMA,COLOMBIA,2018-01-17,CENTRO,explorador,1
5647745,CALI,VALLE DEL CAUCA,COLOMBIA,2017-05-15,PACIFICO,aventurero,1
5628744,SANTA ROSA DE CABAL,RISARALDA,COLOMBIA,2019-05-23,EJE CAFETERO,explorador,1
5631883,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-01-28,ATLANTICO,N/A,0
5627406,BUENAVENTURA,VALLE DEL CAUCA,COLOMBIA,2017-02-06,PACIFICO,aventurero,1
5620167,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-10-10,ATLANTICO,acostadito,1
5626128,IBAGUE,TOLIMA,COLOMBIA,2017-04-08,CENTRO,aventurero,1
5606400,BUGA,VALLE DEL CAUCA,COLOMBIA,2017-06-09,PACIFICO,36 o mayor,1
5604240,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-03,CUNDI-BOY,explorador,1
5599650,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-01-27,CUNDI-BOY,aventurero,1
5503083,PAIPA,BOYACA,COLOMBIA,2019-08-25,CUNDI-BOY,N/A,0
5524042,VALLEDUPAR,CESAR,COLOMBIA,2017-01-16,ATLANTICO,aventurero,1
5071394,SAHAGUN,CORDOBA,COLOMBIA,2019-01-29,ATLANTICO,explorador,1
5532237,IBAGUE,TOLIMA,COLOMBIA,2018-04-08,CENTRO,N/A,0
5440996,SANTA MARTA,MAGDALENA,COLOMBIA,2019-03-15,ATLANTICO,acostadito,1
5608161,SOLEDAD,ATLANTICO,COLOMBIA,2017-11-10,ATLANTICO,aventurero,1
5651202,BUCARAMANGA,SANTANDER,COLOMBIA,2018-11-21,SANTANDERES,explorador,1
4520712,VILLA DEL ROSARIO,NORTE DE SANTANDER,COLOMBIA,2017-08-11,SANTANDERES,aventurero,1
5654105,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-24,CUNDI-BOY,explorador,1
5665465,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-10,ANTIOQUIA,36 o mayor,1
5625361,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-12-13,CUNDI-BOY,explorador,1
5643188,TUNJA,BOYACA,COLOMBIA,2017-12-20,CUNDI-BOY,aventurero,1
5664950,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-02-07,CUNDI-BOY,aventurero,1
5636949,SANTA MARTA,MAGDALENA,COLOMBIA,2018-10-21,ATLANTICO,aventurero,1
5683771,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-01-25,ANTIOQUIA,N/A,0
5673370,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-30,ANTIOQUIA,aventurero,1
4698573,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-11-06,ANTIOQUIA,aventurero,1
4637092,LA PLATA,HUILA,COLOMBIA,2017-05-12,CENTRO,36 o mayor,1
5637126,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-02,CUNDI-BOY,aventurero,1
5644047,CALI,VALLE DEL CAUCA,COLOMBIA,2018-02-11,PACIFICO,explorador,1
5608186,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-02-28,ANTIOQUIA,explorador,1
4672133,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-13,CUNDI-BOY,N/A,0
5582847,PASTO,NARI?O,COLOMBIA,2018-02-14,PACIFICO,aventurero,1
5614369,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-26,CUNDI-BOY,explorador,1
5687725,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-01-09,ANTIOQUIA,explorador,1
5671368,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-22,ANTIOQUIA,N/A,0
5671768,PASTO,NARI?O,COLOMBIA,2017-12-21,PACIFICO,aventurero,1
4660452,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-11,CUNDI-BOY,aventurero,1
5672122,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-08-08,ANTIOQUIA,aventurero,1
5680050,SOACHA,CUNDINAMARCA,COLOMBIA,2019-08-29,CUNDI-BOY,explorador,1
5569517,QUIBDO,CHOCO,COLOMBIA,2018-06-26,ANTIOQUIA,aventurero,1
5625839,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-06-26,ATLANTICO,aventurero,1
4588053,CARTAGO,VALLE DEL CAUCA,COLOMBIA,2018-02-18,PACIFICO,explorador,1
5638360,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-06,CUNDI-BOY,explorador,1
5676242,GIRON,SANTANDER,COLOMBIA,2018-06-26,SANTANDERES,explorador,1
5675030,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-02-08,ANTIOQUIA,aventurero,1
4561113,VILLAVICENCIO,META,COLOMBIA,2017-12-18,LLANOS,aventurero,1
4563473,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2017-03-21,PACIFICO,aventurero,1
5428835,MOSQUERA,CUNDINAMARCA,COLOMBIA,2018-04-24,CUNDI-BOY,aventurero,1
5595176,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-06,CUNDI-BOY,aventurero,1
5603057,LEBRIJA,SANTANDER,COLOMBIA,2017-05-08,SANTANDERES,N/A,0
5618217,MONTERIA,CORDOBA,COLOMBIA,2019-06-26,ATLANTICO,recien nacido,1
4992974,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-10,CUNDI-BOY,explorador,1
5459335,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-09-04,ANTIOQUIA,aventurero,1
5634631,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-13,CUNDI-BOY,aventurero,1
5493816,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-04-23,ATLANTICO,aventurero,1
5622341,CALI,VALLE DEL CAUCA,COLOMBIA,2017-07-12,PACIFICO,aventurero,1
4322772,SONSON,ANTIOQUIA,COLOMBIA,2018-08-08,ANTIOQUIA,explorador,1
4701733,BUCARAMANGA,SANTANDER,COLOMBIA,2017-08-18,SANTANDERES,aventurero,1
5666143,PEREIRA,RISARALDA,COLOMBIA,2019-08-16,EJE CAFETERO,N/A,0
5079694,PUERTO COLOMBIA,ATLANTICO,COLOMBIA,2017-04-19,ATLANTICO,aventurero,1
5351495,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-29,CUNDI-BOY,N/A,0
5099534,SABANALARGA,ATLANTICO,COLOMBIA,2018-03-09,ATLANTICO,explorador,1
5688888,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-01-29,CUNDI-BOY,aventurero,1
5673299,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-17,ANTIOQUIA,aventurero,1
5673179,SOLEDAD,ATLANTICO,COLOMBIA,2018-08-30,ATLANTICO,aventurero,1
5734811,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-08-26,ATLANTICO,N/A,0
5723825,ZIPAQUIRA,CUNDINAMARCA,COLOMBIA,2018-10-01,CUNDI-BOY,N/A,0
5728531,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-04-18,ATLANTICO,aventurero,1
4773252,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-01-19,ANTIOQUIA,aventurero,1
5699888,FUSAGASUGA,CUNDINAMARCA,COLOMBIA,2019-01-09,CUNDI-BOY,explorador,1
5641497,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-12-25,CUNDI-BOY,explorador,1
5693683,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-12-18,ANTIOQUIA,aventurero,1
5692260,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-01-23,CUNDI-BOY,N/A,0
5678647,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-16,CUNDI-BOY,acostadito,1
5713130,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-19,ANTIOQUIA,aventurero,1
5664799,SOACHA,CUNDINAMARCA,COLOMBIA,2017-02-13,CUNDI-BOY,aventurero,1
4866333,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-12-17,ANTIOQUIA,aventurero,1
5662400,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-09-14,CUNDI-BOY,N/A,0
5683041,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-12,CUNDI-BOY,aventurero,1
5700029,CALARCA,QUINDIO,COLOMBIA,2019-01-18,EJE CAFETERO,N/A,0
5635303,CALI,VALLE DEL CAUCA,COLOMBIA,2018-05-09,PACIFICO,aventurero,1
5685269,CHARALA,SANTANDER,COLOMBIA,2018-07-19,SANTANDERES,aventurero,1
5720330,YOPAL,CASANARE,COLOMBIA,2018-03-10,LLANOS,36 o mayor,1
5720068,EBEJICO,ANTIOQUIA,COLOMBIA,2018-07-23,ANTIOQUIA,explorador,1
5717602,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-08-16,ATLANTICO,aventurero,1
5768682,GALAPA,ATLANTICO,COLOMBIA,2018-07-04,ATLANTICO,explorador,1
5725644,POPAYAN,CAUCA,COLOMBIA,2017-05-25,PACIFICO,embarazada,1
5741607,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-26,CUNDI-BOY,N/A,0
5728248,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-06-04,CUNDI-BOY,aventurero,1
5698167,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-16,CUNDI-BOY,aventurero,1
5731862,CIENAGA,MAGDALENA,COLOMBIA,2018-04-24,ATLANTICO,aventurero,1
5732784,SANTA MARTA,MAGDALENA,COLOMBIA,2017-03-10,ATLANTICO,aventurero,1
5737531,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-10-23,ANTIOQUIA,explorador,1
5751585,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2018-09-16,PACIFICO,N/A,0
5357414,CALI,VALLE DEL CAUCA,COLOMBIA,2017-05-25,PACIFICO,aventurero,1
5533215,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-10-20,CUNDI-BOY,explorador,1
5629456,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-06-06,ANTIOQUIA,N/A,0
5661257,SANTA MARTA,MAGDALENA,COLOMBIA,2017-07-12,ATLANTICO,aventurero,1
5699004,BARRANCABERMEJA,SANTANDER,COLOMBIA,2018-04-28,SANTANDERES,aventurero,1
5714620,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-11-11,ANTIOQUIA,aventurero,1
5722909,SOACHA,CUNDINAMARCA,COLOMBIA,2019-04-27,CUNDI-BOY,acostadito,1
5750630,NEIVA,HUILA,COLOMBIA,2017-04-08,CENTRO,N/A,0
4670712,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2017-05-19,SANTANDERES,N/A,0
5751670,VILLAVICENCIO,META,COLOMBIA,2017-04-24,LLANOS,aventurero,1
4665352,SANTA MARTA,MAGDALENA,COLOMBIA,2017-10-17,ATLANTICO,aventurero,1
5754031,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-02-01,CUNDI-BOY,36 o mayor,1
5559316,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-23,CUNDI-BOY,N/A,0
5527196,CHICORAL,TOLIMA,COLOMBIA,2017-08-27,CENTRO,aventurero,1
5533275,QUIBDO,CHOCO,COLOMBIA,2017-05-04,ANTIOQUIA,aventurero,1
5647036,GIRARDOTA,ANTIOQUIA,COLOMBIA,2018-05-15,ANTIOQUIA,aventurero,1
5679027,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-07,CUNDI-BOY,N/A,0
5693988,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-15,CUNDI-BOY,N/A,0
5697030,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-04-13,ANTIOQUIA,N/A,0
5641677,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-05-02,CUNDI-BOY,explorador,1
5671400,CALI,VALLE DEL CAUCA,COLOMBIA,2019-05-02,PACIFICO,explorador,1
5742227,CALI,VALLE DEL CAUCA,COLOMBIA,2017-08-04,PACIFICO,aventurero,1
5770908,PIEDECUESTA,SANTANDER,COLOMBIA,2019-01-24,SANTANDERES,explorador,1
5756862,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-12-15,ATLANTICO,N/A,0
5751544,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2019-04-29,PACIFICO,explorador,1
5740264,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-07-14,ANTIOQUIA,N/A,0
5709319,MALAMBO,ATLANTICO,COLOMBIA,2019-04-15,ATLANTICO,N/A,0
5789985,SANTA MARTA,MAGDALENA,COLOMBIA,2019-03-12,ATLANTICO,aventurero,1
5726440,CALI,VALLE DEL CAUCA,COLOMBIA,2018-01-12,PACIFICO,aventurero,1
5730560,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-05-30,CUNDI-BOY,N/A,0
5781066,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-10-02,CUNDI-BOY,aventurero,1
5754027,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-05-11,CUNDI-BOY,explorador,1
5769263,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-22,CUNDI-BOY,36 o mayor,1
4567452,PASTO,NARI?O,COLOMBIA,2018-01-22,PACIFICO,aventurero,1
4858993,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-26,ANTIOQUIA,36 o mayor,1
5706398,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-06-19,ANTIOQUIA,explorador,1
4739592,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-06-07,CUNDI-BOY,explorador,1
5750761,BARANOA-ATLANTICO,ATLANTICO,COLOMBIA,2018-06-23,ATLANTICO,explorador,1
5624516,SOLEDAD,ATLANTICO,COLOMBIA,2017-01-17,ATLANTICO,aventurero,1
5664278,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-27,CUNDI-BOY,aventurero,1
4790412,ARMENIA,QUINDIO,COLOMBIA,2019-09-27,EJE CAFETERO,embarazada,1
4809293,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-26,CUNDI-BOY,explorador,1
5643816,FLORIDA,VALLE DEL CAUCA,COLOMBIA,2017-01-04,PACIFICO,aventurero,1
5648896,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-03-17,ATLANTICO,aventurero,1
4754112,MONTERIA,CORDOBA,COLOMBIA,2017-07-24,ATLANTICO,aventurero,1
4738152,CALI,VALLE DEL CAUCA,COLOMBIA,2018-03-09,PACIFICO,aventurero,1
4840632,BUCARAMANGA,SANTANDER,COLOMBIA,2018-02-06,SANTANDERES,aventurero,1
5473434,SANTA MARTA,MAGDALENA,COLOMBIA,2017-04-12,ATLANTICO,N/A,0
5775968,FUSAGASUGA,CUNDINAMARCA,COLOMBIA,2019-03-12,CUNDI-BOY,explorador,1
5611315,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-06,CUNDI-BOY,explorador,1
5764231,MONTERIA,CORDOBA,COLOMBIA,2019-09-13,ATLANTICO,recien nacido,1
5772642,CALDAS,ANTIOQUIA,COLOMBIA,2018-10-02,ANTIOQUIA,explorador,1
5762111,VILLAVICENCIO,META,COLOMBIA,2017-03-08,LLANOS,aventurero,1
5772142,BUCARAMANGA,SANTANDER,COLOMBIA,2017-04-21,SANTANDERES,aventurero,1
5619955,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-07-18,ATLANTICO,explorador,1
5768508,GIRON,SANTANDER,COLOMBIA,2017-06-21,SANTANDERES,aventurero,1
5676777,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2018-11-03,PACIFICO,N/A,0
5770368,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-17,ATLANTICO,explorador,1
5739004,OCA?A,NORTE DE SANTANDER,COLOMBIA,2019-08-13,SANTANDERES,N/A,0
5777124,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-21,CUNDI-BOY,aventurero,1
4563372,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-07,CUNDI-BOY,explorador,1
5690319,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-26,CUNDI-BOY,explorador,1
4584892,LA DORADA,CALDAS,COLOMBIA,2018-06-09,EJE CAFETERO,explorador,1
5100173,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-10-28,CUNDI-BOY,aventurero,1
5705560,SOLEDAD,ATLANTICO,COLOMBIA,2018-12-18,ATLANTICO,acostadito,1
5715601,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-03-12,ANTIOQUIA,explorador,1
5735083,MOSQUERA,CUNDINAMARCA,COLOMBIA,2017-11-15,CUNDI-BOY,aventurero,1
5732443,SANTA MARTA,MAGDALENA,COLOMBIA,2018-09-24,ATLANTICO,N/A,0
5735765,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-12-18,ATLANTICO,aventurero,1
5759405,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-31,CUNDI-BOY,aventurero,1
5689877,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-05-31,ANTIOQUIA,acostadito,1
5760079,YOPAL,CASANARE,COLOMBIA,2019-08-13,LLANOS,embarazada,1
4957172,CALI,VALLE DEL CAUCA,COLOMBIA,2018-06-10,PACIFICO,explorador,1
5822686,CALI,VALLE DEL CAUCA,COLOMBIA,2018-02-12,PACIFICO,aventurero,1
5793768,TULUA,VALLE DEL CAUCA,COLOMBIA,2018-02-21,PACIFICO,aventurero,1
5936425,ARMENIA,QUINDIO,COLOMBIA,2018-10-02,EJE CAFETERO,acostadito,1
5756598,BUCARAMANGA,SANTANDER,COLOMBIA,2017-03-15,SANTANDERES,aventurero,1
5817586,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-07-05,ANTIOQUIA,36 o mayor,1
5804106,VILLAVICENCIO,META,COLOMBIA,2019-01-19,LLANOS,explorador,1
5796868,ITAGUI,ANTIOQUIA,COLOMBIA,2018-11-05,ANTIOQUIA,N/A,0
5803469,MAGANGUE,BOLIVAR,COLOMBIA,2018-09-10,ATLANTICO,aventurero,1
5498154,PASTO,NARI?O,COLOMBIA,2018-10-20,PACIFICO,N/A,0
5788221,MANIZALES,CALDAS,COLOMBIA,2019-06-08,EJE CAFETERO,acostadito,1
5191493,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-08-20,CUNDI-BOY,acostadito,1
5740723,BUCARAMANGA,SANTANDER,COLOMBIA,2017-03-23,SANTANDERES,N/A,0
5742285,CALI,VALLE DEL CAUCA,COLOMBIA,2017-04-12,PACIFICO,N/A,0
5740767,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-05-16,ANTIOQUIA,recien nacido,1
5799287,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-10-01,ANTIOQUIA,embarazada,1
5754488,NEIVA,HUILA,COLOMBIA,2017-09-29,CENTRO,N/A,0
5805531,FACATATIVA,CUNDINAMARCA,COLOMBIA,2017-10-03,CUNDI-BOY,aventurero,1
5750446,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-01-19,ATLANTICO,36 o mayor,1
5759486,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-02-26,CUNDI-BOY,explorador,1
5750407,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-13,ANTIOQUIA,aventurero,1
5760731,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-05-17,ATLANTICO,aventurero,1
5785585,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-23,CUNDI-BOY,N/A,0
5791344,BUCARAMANGA,SANTANDER,COLOMBIA,2018-01-05,SANTANDERES,aventurero,1
5626855,YOPAL,CASANARE,COLOMBIA,2017-05-22,LLANOS,aventurero,1
5833326,ARMENIA,QUINDIO,COLOMBIA,2018-12-15,EJE CAFETERO,N/A,0
5820380,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-02-06,ATLANTICO,N/A,0
5604054,MANIZALES,CALDAS,COLOMBIA,2018-05-23,EJE CAFETERO,explorador,1
5334173,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-07-23,ANTIOQUIA,N/A,0
5805268,SANTA MARTA,MAGDALENA,COLOMBIA,2019-04-10,ATLANTICO,explorador,1
5830709,VALLEDUPAR,CESAR,COLOMBIA,2018-06-17,ATLANTICO,aventurero,1
5832964,ESPINAL,TOLIMA,COLOMBIA,2018-07-04,CENTRO,aventurero,1
5543154,CALI,VALLE DEL CAUCA,COLOMBIA,2017-04-17,PACIFICO,aventurero,1
5840049,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-08-07,CUNDI-BOY,explorador,1
5765877,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-03,CUNDI-BOY,explorador,1
5777719,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-06,CUNDI-BOY,N/A,0
5806781,TULUA,VALLE DEL CAUCA,COLOMBIA,2017-03-24,PACIFICO,36 o mayor,1
5765260,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-30,CUNDI-BOY,aventurero,1
5483654,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-18,CUNDI-BOY,N/A,0
5711736,CALI,VALLE DEL CAUCA,COLOMBIA,2017-06-28,PACIFICO,aventurero,1
5809671,SAN JERONIMO,ANTIOQUIA,COLOMBIA,2018-01-20,ANTIOQUIA,aventurero,1
5810311,CALI,VALLE DEL CAUCA,COLOMBIA,2019-07-15,PACIFICO,aventurero,1
5932623,OCA?A,NORTE DE SANTANDER,COLOMBIA,2017-07-25,SANTANDERES,N/A,0
5855299,SANTA MARTA,MAGDALENA,COLOMBIA,2018-11-01,ATLANTICO,aventurero,1
5923144,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-01-27,ANTIOQUIA,explorador,1
5888741,VALLEDUPAR,CESAR,COLOMBIA,2019-02-28,ATLANTICO,aventurero,1
5819818,CALI,VALLE DEL CAUCA,COLOMBIA,2019-02-01,PACIFICO,acostadito,1
5823898,EL SANTUARIO,ANTIOQUIA,COLOMBIA,2017-05-18,ANTIOQUIA,aventurero,1
5826108,CALI,VALLE DEL CAUCA,COLOMBIA,2017-08-31,PACIFICO,aventurero,1
5874749,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-06-02,CUNDI-BOY,36 o mayor,1
5922702,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-07-22,ANTIOQUIA,explorador,1
5924821,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2019-07-06,PACIFICO,recien nacido,1
5936851,BUCARAMANGA,SANTANDER,COLOMBIA,2019-02-02,SANTANDERES,explorador,1
5818520,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-07-31,ANTIOQUIA,aventurero,1
5625374,BELLO,ANTIOQUIA,COLOMBIA,2017-07-10,ANTIOQUIA,aventurero,1
5832561,SANTA ROSA DE CABAL,RISARALDA,COLOMBIA,2018-06-22,EJE CAFETERO,explorador,1
5886363,SINCELEJO,SUCRE,COLOMBIA,2018-12-27,ATLANTICO,N/A,0
5809977,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-17,CUNDI-BOY,aventurero,1
5972463,BOSA,CUNDINAMARCA,COLOMBIA,2017-02-17,CUNDI-BOY,N/A,0
5970103,SINCELEJO,SUCRE,COLOMBIA,2019-09-11,ATLANTICO,explorador,1
5930624,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-23,CUNDI-BOY,aventurero,1
5873508,SOLEDAD,ATLANTICO,COLOMBIA,2019-02-19,ATLANTICO,explorador,1
5866261,SOLEDAD,ATLANTICO,COLOMBIA,2017-04-09,ATLANTICO,aventurero,1
5822029,ENTRERRIOS,ANTIOQUIA,COLOMBIA,2019-06-25,ANTIOQUIA,explorador,1
5566154,BUENAVENTURA,VALLE DEL CAUCA,COLOMBIA,2017-12-09,PACIFICO,aventurero,1
5700316,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-06-01,CUNDI-BOY,explorador,1
5428513,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-10,CUNDI-BOY,aventurero,1
5974302,SOLEDAD,ATLANTICO,COLOMBIA,2019-08-19,ATLANTICO,recien nacido,1
5634594,CALI,VALLE DEL CAUCA,COLOMBIA,2017-01-27,PACIFICO,aventurero,1
6007265,SANTA MARTA,MAGDALENA,COLOMBIA,2019-05-14,ATLANTICO,recien nacido,1
5926689,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-05-17,CUNDI-BOY,N/A,0
5925569,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-21,CUNDI-BOY,N/A,0
5991184,POPAYAN,CAUCA,COLOMBIA,2017-02-25,PACIFICO,aventurero,1
5998104,PEREIRA,RISARALDA,COLOMBIA,2018-06-09,EJE CAFETERO,explorador,1
5935330,IBAGUE,TOLIMA,COLOMBIA,2017-10-26,CENTRO,aventurero,1
5826658,CHIGORODO,ANTIOQUIA,COLOMBIA,2019-04-30,ANTIOQUIA,explorador,1
5808658,PEREIRA,RISARALDA,COLOMBIA,2017-01-02,EJE CAFETERO,aventurero,1
5970084,ITAGUI,ANTIOQUIA,COLOMBIA,2018-12-09,ANTIOQUIA,explorador,1
5964541,SIMITI,BOLIVAR,COLOMBIA,2018-01-25,ATLANTICO,explorador,1
5973583,LA DORADA,CALDAS,COLOMBIA,2019-10-09,EJE CAFETERO,explorador,1
5937790,MALAMBO,ATLANTICO,COLOMBIA,2017-02-13,ATLANTICO,aventurero,1
5838188,CUMARAL,META,COLOMBIA,2019-08-19,LLANOS,embarazada,1
5853151,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-04,CUNDI-BOY,aventurero,1
5339513,NEIVA,HUILA,COLOMBIA,2017-04-27,CENTRO,36 o mayor,1
5603514,VALLEDUPAR,CESAR,COLOMBIA,2017-07-20,ATLANTICO,aventurero,1
5889024,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-16,CUNDI-BOY,explorador,1
5863664,IBAGUE,TOLIMA,COLOMBIA,2018-06-23,CENTRO,aventurero,1
5837509,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2018-06-08,SANTANDERES,aventurero,1
5280673,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-11-18,ANTIOQUIA,aventurero,1
5704155,NO DEFINIDA,N/A,COLOMBIA,2019-02-05,,N/A,0
5891030,PEREIRA,RISARALDA,COLOMBIA,2017-09-24,EJE CAFETERO,aventurero,1
5761078,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-05-22,CUNDI-BOY,N/A,0
5990786,MANIZALES,CALDAS,COLOMBIA,2019-08-17,EJE CAFETERO,recien nacido,1
5813799,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-30,CUNDI-BOY,aventurero,1
5826884,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-02-21,ANTIOQUIA,aventurero,1
